id,year,date.entered,date.peaked,week,rank
43,2000,1999-12-04,2000-02-19,25,
43,2000,1999-12-04,2000-02-19,26,
43,2000,1999-12-04,2000-02-19,27,
43,2000,1999-12-04,2000-02-19,28,
43,2000,1999-12-04,2000-02-19,29,
43,2000,1999-12-04,2000-02-19,30,
43,2000,1999-12-04,2000-02-19,31,
43,2000,1999-12-04,2000-02-19,32,
43,2000,1999-12-04,2000-02-19,33,
43,2000,1999-12-04,2000-02-19,34,
43,2000,1999-12-04,2000-02-19,35,
43,2000,1999-12-04,2000-02-19,36,
43,2000,1999-12-04,2000-02-19,37,
43,2000,1999-12-04,2000-02-19,38,
43,2000,1999-12-04,2000-02-19,39,
43,2000,1999-12-04,2000-02-19,40,
43,2000,1999-12-04,2000-02-19,41,
43,2000,1999-12-04,2000-02-19,42,
43,2000,1999-12-04,2000-02-19,43,
43,2000,1999-12-04,2000-02-19,44,
43,2000,1999-12-04,2000-02-19,45,
43,2000,1999-12-04,2000-02-19,46,
43,2000,1999-12-04,2000-02-19,47,
43,2000,1999-12-04,2000-02-19,48,
43,2000,1999-12-04,2000-02-19,49,
43,2000,1999-12-04,2000-02-19,50,
43,2000,1999-12-04,2000-02-19,51,
43,2000,1999-12-04,2000-02-19,52,
43,2000,1999-12-04,2000-02-19,53,
43,2000,1999-12-04,2000-02-19,54,
43,2000,1999-12-04,2000-02-19,55,
43,2000,1999-12-04,2000-02-19,56,
43,2000,1999-12-04,2000-02-19,57,
43,2000,1999-12-04,2000-02-19,58,
43,2000,1999-12-04,2000-02-19,59,
43,2000,1999-12-04,2000-02-19,60,
43,2000,1999-12-04,2000-02-19,61,
43,2000,1999-12-04,2000-02-19,62,
43,2000,1999-12-04,2000-02-19,63,
43,2000,1999-12-04,2000-02-19,64,
43,2000,1999-12-04,2000-02-19,65,
43,2000,1999-12-04,2000-02-19,66,
43,2000,1999-12-04,2000-02-19,67,
43,2000,1999-12-04,2000-02-19,68,
43,2000,1999-12-04,2000-02-19,69,
43,2000,1999-12-04,2000-02-19,70,
43,2000,1999-12-04,2000-02-19,71,
43,2000,1999-12-04,2000-02-19,72,
43,2000,1999-12-04,2000-02-19,73,
43,2000,1999-12-04,2000-02-19,74,
43,2000,1999-12-04,2000-02-19,75,
43,2000,1999-12-04,2000-02-19,76,
44,2000,1999-12-11,2000-01-29,1,67.0
44,2000,1999-12-11,2000-01-29,2,29.0
44,2000,1999-12-11,2000-01-29,3,16.0
44,2000,1999-12-11,2000-01-29,4,16.0
44,2000,1999-12-11,2000-01-29,5,13.0
44,2000,1999-12-11,2000-01-29,6,11.0
44,2000,1999-12-11,2000-01-29,7,9.0
44,2000,1999-12-11,2000-01-29,8,6.0
44,2000,1999-12-11,2000-01-29,9,7.0
44,2000,1999-12-11,2000-01-29,10,9.0
44,2000,1999-12-11,2000-01-29,11,13.0
44,2000,1999-12-11,2000-01-29,12,19.0
44,2000,1999-12-11,2000-01-29,13,21.0
44,2000,1999-12-11,2000-01-29,14,24.0
44,2000,1999-12-11,2000-01-29,15,32.0
44,2000,1999-12-11,2000-01-29,16,42.0
44,2000,1999-12-11,2000-01-29,17,56.0
44,2000,1999-12-11,2000-01-29,18,60.0
44,2000,1999-12-11,2000-01-29,19,76.0
44,2000,1999-12-11,2000-01-29,20,88.0
44,2000,1999-12-11,2000-01-29,21,
44,2000,1999-12-11,2000-01-29,22,
44,2000,1999-12-11,2000-01-29,23,
44,2000,1999-12-11,2000-01-29,24,
44,2000,1999-12-11,2000-01-29,25,
44,2000,1999-12-11,2000-01-29,26,
44,2000,1999-12-11,2000-01-29,27,
44,2000,1999-12-11,2000-01-29,28,
44,2000,1999-12-11,2000-01-29,29,
44,2000,1999-12-11,2000-01-29,30,
44,2000,1999-12-11,2000-01-29,31,
44,2000,1999-12-11,2000-01-29,32,
44,2000,1999-12-11,2000-01-29,33,
44,2000,1999-12-11,2000-01-29,34,
44,2000,1999-12-11,2000-01-29,35,
44,2000,1999-12-11,2000-01-29,36,
44,2000,1999-12-11,2000-01-29,37,
44,2000,1999-12-11,2000-01-29,38,
44,2000,1999-12-11,2000-01-29,39,
44,2000,1999-12-11,2000-01-29,40,
44,2000,1999-12-11,2000-01-29,41,
44,2000,1999-12-11,2000-01-29,42,
44,2000,1999-12-11,2000-01-29,43,
44,2000,1999-12-11,2000-01-29,44,
44,2000,1999-12-11,2000-01-29,45,
44,2000,1999-12-11,2000-01-29,46,
44,2000,1999-12-11,2000-01-29,47,
44,2000,1999-12-11,2000-01-29,48,
44,2000,1999-12-11,2000-01-29,49,
44,2000,1999-12-11,2000-01-29,50,
44,2000,1999-12-11,2000-01-29,51,
44,2000,1999-12-11,2000-01-29,52,
44,2000,1999-12-11,2000-01-29,53,
44,2000,1999-12-11,2000-01-29,54,
44,2000,1999-12-11,2000-01-29,55,
44,2000,1999-12-11,2000-01-29,56,
44,2000,1999-12-11,2000-01-29,57,
44,2000,1999-12-11,2000-01-29,58,
44,2000,1999-12-11,2000-01-29,59,
44,2000,1999-12-11,2000-01-29,60,
44,2000,1999-12-11,2000-01-29,61,
44,2000,1999-12-11,2000-01-29,62,
44,2000,1999-12-11,2000-01-29,63,
44,2000,1999-12-11,2000-01-29,64,
44,2000,1999-12-11,2000-01-29,65,
44,2000,1999-12-11,2000-01-29,66,
44,2000,1999-12-11,2000-01-29,67,
44,2000,1999-12-11,2000-01-29,68,
44,2000,1999-12-11,2000-01-29,69,
44,2000,1999-12-11,2000-01-29,70,
44,2000,1999-12-11,2000-01-29,71,
44,2000,1999-12-11,2000-01-29,72,
44,2000,1999-12-11,2000-01-29,73,
44,2000,1999-12-11,2000-01-29,74,
44,2000,1999-12-11,2000-01-29,75,
44,2000,1999-12-11,2000-01-29,76,
45,2000,2000-08-19,2000-10-07,1,67.0
45,2000,2000-08-19,2000-10-07,2,53.0
45,2000,2000-08-19,2000-10-07,3,42.0
45,2000,2000-08-19,2000-10-07,4,41.0
45,2000,2000-08-19,2000-10-07,5,48.0
45,2000,2000-08-19,2000-10-07,6,42.0
45,2000,2000-08-19,2000-10-07,7,34.0
45,2000,2000-08-19,2000-10-07,8,6.0
45,2000,2000-08-19,2000-10-07,9,9.0
45,2000,2000-08-19,2000-10-07,10,9.0
45,2000,2000-08-19,2000-10-07,11,8.0
45,2000,2000-08-19,2000-10-07,12,11.0
45,2000,2000-08-19,2000-10-07,13,15.0
45,2000,2000-08-19,2000-10-07,14,21.0
45,2000,2000-08-19,2000-10-07,15,26.0
45,2000,2000-08-19,2000-10-07,16,29.0
45,2000,2000-08-19,2000-10-07,17,26.0
45,2000,2000-08-19,2000-10-07,18,38.0
45,2000,2000-08-19,2000-10-07,19,56.0
45,2000,2000-08-19,2000-10-07,20,66.0
45,2000,2000-08-19,2000-10-07,21,
45,2000,2000-08-19,2000-10-07,22,
45,2000,2000-08-19,2000-10-07,23,
45,2000,2000-08-19,2000-10-07,24,
45,2000,2000-08-19,2000-10-07,25,
45,2000,2000-08-19,2000-10-07,26,
45,2000,2000-08-19,2000-10-07,27,
45,2000,2000-08-19,2000-10-07,28,
45,2000,2000-08-19,2000-10-07,29,
45,2000,2000-08-19,2000-10-07,30,
45,2000,2000-08-19,2000-10-07,31,
45,2000,2000-08-19,2000-10-07,32,
45,2000,2000-08-19,2000-10-07,33,
45,2000,2000-08-19,2000-10-07,34,
45,2000,2000-08-19,2000-10-07,35,
45,2000,2000-08-19,2000-10-07,36,
45,2000,2000-08-19,2000-10-07,37,
45,2000,2000-08-19,2000-10-07,38,
45,2000,2000-08-19,2000-10-07,39,
45,2000,2000-08-19,2000-10-07,40,
45,2000,2000-08-19,2000-10-07,41,
45,2000,2000-08-19,2000-10-07,42,
45,2000,2000-08-19,2000-10-07,43,
45,2000,2000-08-19,2000-10-07,44,
45,2000,2000-08-19,2000-10-07,45,
45,2000,2000-08-19,2000-10-07,46,
45,2000,2000-08-19,2000-10-07,47,
45,2000,2000-08-19,2000-10-07,48,
45,2000,2000-08-19,2000-10-07,49,
45,2000,2000-08-19,2000-10-07,50,
45,2000,2000-08-19,2000-10-07,51,
45,2000,2000-08-19,2000-10-07,52,
45,2000,2000-08-19,2000-10-07,53,
45,2000,2000-08-19,2000-10-07,54,
45,2000,2000-08-19,2000-10-07,55,
45,2000,2000-08-19,2000-10-07,56,
45,2000,2000-08-19,2000-10-07,57,
45,2000,2000-08-19,2000-10-07,58,
45,2000,2000-08-19,2000-10-07,59,
45,2000,2000-08-19,2000-10-07,60,
45,2000,2000-08-19,2000-10-07,61,
45,2000,2000-08-19,2000-10-07,62,
45,2000,2000-08-19,2000-10-07,63,
45,2000,2000-08-19,2000-10-07,64,
45,2000,2000-08-19,2000-10-07,65,
45,2000,2000-08-19,2000-10-07,66,
45,2000,2000-08-19,2000-10-07,67,
45,2000,2000-08-19,2000-10-07,68,
45,2000,2000-08-19,2000-10-07,69,
45,2000,2000-08-19,2000-10-07,70,
45,2000,2000-08-19,2000-10-07,71,
45,2000,2000-08-19,2000-10-07,72,
45,2000,2000-08-19,2000-10-07,73,
45,2000,2000-08-19,2000-10-07,74,
45,2000,2000-08-19,2000-10-07,75,
45,2000,2000-08-19,2000-10-07,76,
46,2000,2000-03-04,2000-04-08,1,25.0
46,2000,2000-03-04,2000-04-08,2,15.0
46,2000,2000-03-04,2000-04-08,3,12.0
46,2000,2000-03-04,2000-04-08,4,11.0
46,2000,2000-03-04,2000-04-08,5,11.0
46,2000,2000-03-04,2000-04-08,6,7.0
46,2000,2000-03-04,2000-04-08,7,7.0
46,2000,2000-03-04,2000-04-08,8,12.0
46,2000,2000-03-04,2000-04-08,9,14.0
46,2000,2000-03-04,2000-04-08,10,15.0
46,2000,2000-03-04,2000-04-08,11,15.0
46,2000,2000-03-04,2000-04-08,12,17.0
46,2000,2000-03-04,2000-04-08,13,19.0
46,2000,2000-03-04,2000-04-08,14,16.0
46,2000,2000-03-04,2000-04-08,15,15.0
46,2000,2000-03-04,2000-04-08,16,14.0
46,2000,2000-03-04,2000-04-08,17,12.0
46,2000,2000-03-04,2000-04-08,18,10.0
46,2000,2000-03-04,2000-04-08,19,10.0
46,2000,2000-03-04,2000-04-08,20,10.0
46,2000,2000-03-04,2000-04-08,21,8.0
46,2000,2000-03-04,2000-04-08,22,9.0
46,2000,2000-03-04,2000-04-08,23,12.0
46,2000,2000-03-04,2000-04-08,24,16.0
46,2000,2000-03-04,2000-04-08,25,20.0
46,2000,2000-03-04,2000-04-08,26,22.0
46,2000,2000-03-04,2000-04-08,27,33.0
46,2000,2000-03-04,2000-04-08,28,39.0
46,2000,2000-03-04,2000-04-08,29,39.0
46,2000,2000-03-04,2000-04-08,30,41.0
46,2000,2000-03-04,2000-04-08,31,46.0
46,2000,2000-03-04,2000-04-08,32,44.0
46,2000,2000-03-04,2000-04-08,33,
46,2000,2000-03-04,2000-04-08,34,
46,2000,2000-03-04,2000-04-08,35,
46,2000,2000-03-04,2000-04-08,36,
46,2000,2000-03-04,2000-04-08,37,
46,2000,2000-03-04,2000-04-08,38,
46,2000,2000-03-04,2000-04-08,39,
46,2000,2000-03-04,2000-04-08,40,
46,2000,2000-03-04,2000-04-08,41,
46,2000,2000-03-04,2000-04-08,42,
46,2000,2000-03-04,2000-04-08,43,
46,2000,2000-03-04,2000-04-08,44,
46,2000,2000-03-04,2000-04-08,45,
46,2000,2000-03-04,2000-04-08,46,
46,2000,2000-03-04,2000-04-08,47,
46,2000,2000-03-04,2000-04-08,48,
46,2000,2000-03-04,2000-04-08,49,
46,2000,2000-03-04,2000-04-08,50,
46,2000,2000-03-04,2000-04-08,51,
46,2000,2000-03-04,2000-04-08,52,
46,2000,2000-03-04,2000-04-08,53,
46,2000,2000-03-04,2000-04-08,54,
46,2000,2000-03-04,2000-04-08,55,
46,2000,2000-03-04,2000-04-08,56,
46,2000,2000-03-04,2000-04-08,57,
46,2000,2000-03-04,2000-04-08,58,
46,2000,2000-03-04,2000-04-08,59,
46,2000,2000-03-04,2000-04-08,60,
46,2000,2000-03-04,2000-04-08,61,
46,2000,2000-03-04,2000-04-08,62,
46,2000,2000-03-04,2000-04-08,63,
46,2000,2000-03-04,2000-04-08,64,
46,2000,2000-03-04,2000-04-08,65,
46,2000,2000-03-04,2000-04-08,66,
46,2000,2000-03-04,2000-04-08,67,
46,2000,2000-03-04,2000-04-08,68,
46,2000,2000-03-04,2000-04-08,69,
46,2000,2000-03-04,2000-04-08,70,
46,2000,2000-03-04,2000-04-08,71,
46,2000,2000-03-04,2000-04-08,72,
46,2000,2000-03-04,2000-04-08,73,
46,2000,2000-03-04,2000-04-08,74,
46,2000,2000-03-04,2000-04-08,75,
46,2000,2000-03-04,2000-04-08,76,
47,2000,1999-09-11,2000-07-22,1,81.0
47,2000,1999-09-11,2000-07-22,2,77.0
47,2000,1999-09-11,2000-07-22,3,73.0
47,2000,1999-09-11,2000-07-22,4,63.0
47,2000,1999-09-11,2000-07-22,5,61.0
47,2000,1999-09-11,2000-07-22,6,58.0
47,2000,1999-09-11,2000-07-22,7,56.0
47,2000,1999-09-11,2000-07-22,8,52.0
47,2000,1999-09-11,2000-07-22,9,56.0
47,2000,1999-09-11,2000-07-22,10,57.0
47,2000,1999-09-11,2000-07-22,11,57.0
47,2000,1999-09-11,2000-07-22,12,57.0
47,2000,1999-09-11,2000-07-22,13,57.0
47,2000,1999-09-11,2000-07-22,14,57.0
47,2000,1999-09-11,2000-07-22,15,60.0
47,2000,1999-09-11,2000-07-22,16,61.0
47,2000,1999-09-11,2000-07-22,17,61.0
47,2000,1999-09-11,2000-07-22,18,57.0
47,2000,1999-09-11,2000-07-22,19,60.0
47,2000,1999-09-11,2000-07-22,20,61.0
47,2000,1999-09-11,2000-07-22,21,
47,2000,1999-09-11,2000-07-22,22,
47,2000,1999-09-11,2000-07-22,23,
47,2000,1999-09-11,2000-07-22,24,
47,2000,1999-09-11,2000-07-22,25,
47,2000,1999-09-11,2000-07-22,26,
47,2000,1999-09-11,2000-07-22,27,
47,2000,1999-09-11,2000-07-22,28,
47,2000,1999-09-11,2000-07-22,29,43.0
47,2000,1999-09-11,2000-07-22,30,41.0
47,2000,1999-09-11,2000-07-22,31,34.0
47,2000,1999-09-11,2000-07-22,32,28.0
47,2000,1999-09-11,2000-07-22,33,25.0
47,2000,1999-09-11,2000-07-22,34,23.0
47,2000,1999-09-11,2000-07-22,35,22.0
47,2000,1999-09-11,2000-07-22,36,16.0
47,2000,1999-09-11,2000-07-22,37,16.0
47,2000,1999-09-11,2000-07-22,38,18.0
47,2000,1999-09-11,2000-07-22,39,14.0
47,2000,1999-09-11,2000-07-22,40,13.0
47,2000,1999-09-11,2000-07-22,41,13.0
47,2000,1999-09-11,2000-07-22,42,11.0
47,2000,1999-09-11,2000-07-22,43,11.0
47,2000,1999-09-11,2000-07-22,44,9.0
47,2000,1999-09-11,2000-07-22,45,9.0
47,2000,1999-09-11,2000-07-22,46,7.0
47,2000,1999-09-11,2000-07-22,47,7.0
47,2000,1999-09-11,2000-07-22,48,9.0
47,2000,1999-09-11,2000-07-22,49,9.0
47,2000,1999-09-11,2000-07-22,50,12.0
47,2000,1999-09-11,2000-07-22,51,14.0
47,2000,1999-09-11,2000-07-22,52,16.0
47,2000,1999-09-11,2000-07-22,53,17.0
47,2000,1999-09-11,2000-07-22,54,17.0
47,2000,1999-09-11,2000-07-22,55,21.0
47,2000,1999-09-11,2000-07-22,56,26.0
47,2000,1999-09-11,2000-07-22,57,29.0
47,2000,1999-09-11,2000-07-22,58,32.0
47,2000,1999-09-11,2000-07-22,59,39.0
47,2000,1999-09-11,2000-07-22,60,39.0
47,2000,1999-09-11,2000-07-22,61,43.0
47,2000,1999-09-11,2000-07-22,62,47.0
47,2000,1999-09-11,2000-07-22,63,50.0
47,2000,1999-09-11,2000-07-22,64,50.0
47,2000,1999-09-11,2000-07-22,65,49.0
47,2000,1999-09-11,2000-07-22,66,
47,2000,1999-09-11,2000-07-22,67,
47,2000,1999-09-11,2000-07-22,68,
47,2000,1999-09-11,2000-07-22,69,
47,2000,1999-09-11,2000-07-22,70,
47,2000,1999-09-11,2000-07-22,71,
47,2000,1999-09-11,2000-07-22,72,
47,2000,1999-09-11,2000-07-22,73,
47,2000,1999-09-11,2000-07-22,74,
47,2000,1999-09-11,2000-07-22,75,
47,2000,1999-09-11,2000-07-22,76,
48,2000,2000-04-29,2000-09-16,1,100.0
48,2000,2000-04-29,2000-09-16,2,99.0
48,2000,2000-04-29,2000-09-16,3,96.0
48,2000,2000-04-29,2000-09-16,4,76.0
48,2000,2000-04-29,2000-09-16,5,55.0
48,2000,2000-04-29,2000-09-16,6,37.0
48,2000,2000-04-29,2000-09-16,7,24.0
48,2000,2000-04-29,2000-09-16,8,24.0
48,2000,2000-04-29,2000-09-16,9,30.0
48,2000,2000-04-29,2000-09-16,10,36.0
48,2000,2000-04-29,2000-09-16,11,37.0
48,2000,2000-04-29,2000-09-16,12,30.0
48,2000,2000-04-29,2000-09-16,13,23.0
48,2000,2000-04-29,2000-09-16,14,21.0
48,2000,2000-04-29,2000-09-16,15,17.0
48,2000,2000-04-29,2000-09-16,16,17.0
48,2000,2000-04-29,2000-09-16,17,15.0
48,2000,2000-04-29,2000-09-16,18,11.0
48,2000,2000-04-29,2000-09-16,19,11.0
48,2000,2000-04-29,2000-09-16,20,10.0
48,2000,2000-04-29,2000-09-16,21,7.0
48,2000,2000-04-29,2000-09-16,22,7.0
48,2000,2000-04-29,2000-09-16,23,8.0
48,2000,2000-04-29,2000-09-16,24,10.0
48,2000,2000-04-29,2000-09-16,25,11.0
48,2000,2000-04-29,2000-09-16,26,12.0
48,2000,2000-04-29,2000-09-16,27,12.0
48,2000,2000-04-29,2000-09-16,28,17.0
48,2000,2000-04-29,2000-09-16,29,19.0
48,2000,2000-04-29,2000-09-16,30,23.0
48,2000,2000-04-29,2000-09-16,31,33.0
48,2000,2000-04-29,2000-09-16,32,37.0
48,2000,2000-04-29,2000-09-16,33,36.0
48,2000,2000-04-29,2000-09-16,34,49.0
48,2000,2000-04-29,2000-09-16,35,
48,2000,2000-04-29,2000-09-16,36,
48,2000,2000-04-29,2000-09-16,37,
48,2000,2000-04-29,2000-09-16,38,
48,2000,2000-04-29,2000-09-16,39,
48,2000,2000-04-29,2000-09-16,40,
48,2000,2000-04-29,2000-09-16,41,
48,2000,2000-04-29,2000-09-16,42,
48,2000,2000-04-29,2000-09-16,43,
48,2000,2000-04-29,2000-09-16,44,
48,2000,2000-04-29,2000-09-16,45,
48,2000,2000-04-29,2000-09-16,46,
48,2000,2000-04-29,2000-09-16,47,
48,2000,2000-04-29,2000-09-16,48,
48,2000,2000-04-29,2000-09-16,49,
48,2000,2000-04-29,2000-09-16,50,
48,2000,2000-04-29,2000-09-16,51,
48,2000,2000-04-29,2000-09-16,52,
48,2000,2000-04-29,2000-09-16,53,
48,2000,2000-04-29,2000-09-16,54,
48,2000,2000-04-29,2000-09-16,55,
48,2000,2000-04-29,2000-09-16,56,
48,2000,2000-04-29,2000-09-16,57,
48,2000,2000-04-29,2000-09-16,58,
48,2000,2000-04-29,2000-09-16,59,
48,2000,2000-04-29,2000-09-16,60,
48,2000,2000-04-29,2000-09-16,61,
48,2000,2000-04-29,2000-09-16,62,
48,2000,2000-04-29,2000-09-16,63,
48,2000,2000-04-29,2000-09-16,64,
48,2000,2000-04-29,2000-09-16,65,
48,2000,2000-04-29,2000-09-16,66,
48,2000,2000-04-29,2000-09-16,67,
48,2000,2000-04-29,2000-09-16,68,
48,2000,2000-04-29,2000-09-16,69,
48,2000,2000-04-29,2000-09-16,70,
48,2000,2000-04-29,2000-09-16,71,
48,2000,2000-04-29,2000-09-16,72,
48,2000,2000-04-29,2000-09-16,73,
48,2000,2000-04-29,2000-09-16,74,
48,2000,2000-04-29,2000-09-16,75,
48,2000,2000-04-29,2000-09-16,76,
49,2000,2000-05-27,2000-09-09,1,85.0
49,2000,2000-05-27,2000-09-09,2,61.0
49,2000,2000-05-27,2000-09-09,3,46.0
49,2000,2000-05-27,2000-09-09,4,40.0
49,2000,2000-05-27,2000-09-09,5,36.0
49,2000,2000-05-27,2000-09-09,6,31.0
49,2000,2000-05-27,2000-09-09,7,25.0
49,2000,2000-05-27,2000-09-09,8,22.0
49,2000,2000-05-27,2000-09-09,9,25.0
49,2000,2000-05-27,2000-09-09,10,24.0
49,2000,2000-05-27,2000-09-09,11,21.0
49,2000,2000-05-27,2000-09-09,12,20.0
49,2000,2000-05-27,2000-09-09,13,19.0
49,2000,2000-05-27,2000-09-09,14,19.0
49,2000,2000-05-27,2000-09-09,15,8.0
49,2000,2000-05-27,2000-09-09,16,7.0
49,2000,2000-05-27,2000-09-09,17,10.0
49,2000,2000-05-27,2000-09-09,18,12.0
49,2000,2000-05-27,2000-09-09,19,21.0
49,2000,2000-05-27,2000-09-09,20,25.0
49,2000,2000-05-27,2000-09-09,21,35.0
49,2000,2000-05-27,2000-09-09,22,
49,2000,2000-05-27,2000-09-09,23,
49,2000,2000-05-27,2000-09-09,24,
49,2000,2000-05-27,2000-09-09,25,
49,2000,2000-05-27,2000-09-09,26,
49,2000,2000-05-27,2000-09-09,27,
49,2000,2000-05-27,2000-09-09,28,
49,2000,2000-05-27,2000-09-09,29,
49,2000,2000-05-27,2000-09-09,30,
49,2000,2000-05-27,2000-09-09,31,
49,2000,2000-05-27,2000-09-09,32,
49,2000,2000-05-27,2000-09-09,33,
49,2000,2000-05-27,2000-09-09,34,
49,2000,2000-05-27,2000-09-09,35,
49,2000,2000-05-27,2000-09-09,36,
49,2000,2000-05-27,2000-09-09,37,
49,2000,2000-05-27,2000-09-09,38,
49,2000,2000-05-27,2000-09-09,39,
49,2000,2000-05-27,2000-09-09,40,
49,2000,2000-05-27,2000-09-09,41,
49,2000,2000-05-27,2000-09-09,42,
49,2000,2000-05-27,2000-09-09,43,
49,2000,2000-05-27,2000-09-09,44,
49,2000,2000-05-27,2000-09-09,45,
49,2000,2000-05-27,2000-09-09,46,
49,2000,2000-05-27,2000-09-09,47,
49,2000,2000-05-27,2000-09-09,48,
49,2000,2000-05-27,2000-09-09,49,
49,2000,2000-05-27,2000-09-09,50,
49,2000,2000-05-27,2000-09-09,51,
49,2000,2000-05-27,2000-09-09,52,
49,2000,2000-05-27,2000-09-09,53,
49,2000,2000-05-27,2000-09-09,54,
49,2000,2000-05-27,2000-09-09,55,
49,2000,2000-05-27,2000-09-09,56,
49,2000,2000-05-27,2000-09-09,57,
49,2000,2000-05-27,2000-09-09,58,
49,2000,2000-05-27,2000-09-09,59,
49,2000,2000-05-27,2000-09-09,60,
49,2000,2000-05-27,2000-09-09,61,
49,2000,2000-05-27,2000-09-09,62,
49,2000,2000-05-27,2000-09-09,63,
49,2000,2000-05-27,2000-09-09,64,
49,2000,2000-05-27,2000-09-09,65,
49,2000,2000-05-27,2000-09-09,66,
49,2000,2000-05-27,2000-09-09,67,
49,2000,2000-05-27,2000-09-09,68,
49,2000,2000-05-27,2000-09-09,69,
49,2000,2000-05-27,2000-09-09,70,
49,2000,2000-05-27,2000-09-09,71,
49,2000,2000-05-27,2000-09-09,72,
49,2000,2000-05-27,2000-09-09,73,
49,2000,2000-05-27,2000-09-09,74,
49,2000,2000-05-27,2000-09-09,75,
49,2000,2000-05-27,2000-09-09,76,
50,2000,1999-12-25,2000-01-08,1,89.0
50,2000,1999-12-25,2000-01-08,2,89.0
50,2000,1999-12-25,2000-01-08,3,7.0
50,2000,1999-12-25,2000-01-08,4,8.0
50,2000,1999-12-25,2000-01-08,5,66.0
50,2000,1999-12-25,2000-01-08,6,
50,2000,1999-12-25,2000-01-08,7,
50,2000,1999-12-25,2000-01-08,8,
50,2000,1999-12-25,2000-01-08,9,
50,2000,1999-12-25,2000-01-08,10,
50,2000,1999-12-25,2000-01-08,11,
50,2000,1999-12-25,2000-01-08,12,
50,2000,1999-12-25,2000-01-08,13,
50,2000,1999-12-25,2000-01-08,14,
50,2000,1999-12-25,2000-01-08,15,
50,2000,1999-12-25,2000-01-08,16,
50,2000,1999-12-25,2000-01-08,17,
50,2000,1999-12-25,2000-01-08,18,
50,2000,1999-12-25,2000-01-08,19,
50,2000,1999-12-25,2000-01-08,20,
50,2000,1999-12-25,2000-01-08,21,
50,2000,1999-12-25,2000-01-08,22,
50,2000,1999-12-25,2000-01-08,23,
50,2000,1999-12-25,2000-01-08,24,
50,2000,1999-12-25,2000-01-08,25,
50,2000,1999-12-25,2000-01-08,26,
50,2000,1999-12-25,2000-01-08,27,
50,2000,1999-12-25,2000-01-08,28,
50,2000,1999-12-25,2000-01-08,29,
50,2000,1999-12-25,2000-01-08,30,
50,2000,1999-12-25,2000-01-08,31,
50,2000,1999-12-25,2000-01-08,32,
50,2000,1999-12-25,2000-01-08,33,
50,2000,1999-12-25,2000-01-08,34,
50,2000,1999-12-25,2000-01-08,35,
50,2000,1999-12-25,2000-01-08,36,
50,2000,1999-12-25,2000-01-08,37,
50,2000,1999-12-25,2000-01-08,38,
50,2000,1999-12-25,2000-01-08,39,
50,2000,1999-12-25,2000-01-08,40,
50,2000,1999-12-25,2000-01-08,41,
50,2000,1999-12-25,2000-01-08,42,
50,2000,1999-12-25,2000-01-08,43,
50,2000,1999-12-25,2000-01-08,44,
50,2000,1999-12-25,2000-01-08,45,
50,2000,1999-12-25,2000-01-08,46,
50,2000,1999-12-25,2000-01-08,47,
50,2000,1999-12-25,2000-01-08,48,
50,2000,1999-12-25,2000-01-08,49,
50,2000,1999-12-25,2000-01-08,50,
50,2000,1999-12-25,2000-01-08,51,
50,2000,1999-12-25,2000-01-08,52,
50,2000,1999-12-25,2000-01-08,53,
50,2000,1999-12-25,2000-01-08,54,
50,2000,1999-12-25,2000-01-08,55,
50,2000,1999-12-25,2000-01-08,56,
50,2000,1999-12-25,2000-01-08,57,
50,2000,1999-12-25,2000-01-08,58,
50,2000,1999-12-25,2000-01-08,59,
50,2000,1999-12-25,2000-01-08,60,
50,2000,1999-12-25,2000-01-08,61,
50,2000,1999-12-25,2000-01-08,62,
50,2000,1999-12-25,2000-01-08,63,
50,2000,1999-12-25,2000-01-08,64,
50,2000,1999-12-25,2000-01-08,65,
50,2000,1999-12-25,2000-01-08,66,
50,2000,1999-12-25,2000-01-08,67,
50,2000,1999-12-25,2000-01-08,68,
50,2000,1999-12-25,2000-01-08,69,
50,2000,1999-12-25,2000-01-08,70,
50,2000,1999-12-25,2000-01-08,71,
50,2000,1999-12-25,2000-01-08,72,
50,2000,1999-12-25,2000-01-08,73,
50,2000,1999-12-25,2000-01-08,74,
50,2000,1999-12-25,2000-01-08,75,
50,2000,1999-12-25,2000-01-08,76,
51,2000,2000-01-22,2000-04-22,1,67.0
51,2000,2000-01-22,2000-04-22,2,52.0
51,2000,2000-01-22,2000-04-22,3,30.0
51,2000,2000-01-22,2000-04-22,4,23.0
51,2000,2000-01-22,2000-04-22,5,19.0
51,2000,2000-01-22,2000-04-22,6,17.0
51,2000,2000-01-22,2000-04-22,7,16.0
51,2000,2000-01-22,2000-04-22,8,16.0
51,2000,2000-01-22,2000-04-22,9,14.0
51,2000,2000-01-22,2000-04-22,10,12.0
51,2000,2000-01-22,2000-04-22,11,13.0
51,2000,2000-01-22,2000-04-22,12,13.0
51,2000,2000-01-22,2000-04-22,13,11.0
51,2000,2000-01-22,2000-04-22,14,8.0
51,2000,2000-01-22,2000-04-22,15,10.0
51,2000,2000-01-22,2000-04-22,16,10.0
51,2000,2000-01-22,2000-04-22,17,11.0
51,2000,2000-01-22,2000-04-22,18,14.0
51,2000,2000-01-22,2000-04-22,19,17.0
51,2000,2000-01-22,2000-04-22,20,19.0
51,2000,2000-01-22,2000-04-22,21,21.0
51,2000,2000-01-22,2000-04-22,22,31.0
